Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
B84H3ZXM0Z9V2,Gambler: Cigarette Machine 1 pk / 100 mm (CTD),,,$11.99,Fixed,,$6.99,077170260688,077170260688,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
XCD90PCXZREPP,Scotch-Brite: Heavy Duty Scrub Sponge 1 pk,,,$1.99,Fixed,,$0.72,638060279649,,4,No,Yes,No,,,Household - Cleaning Supplies,,,
HDJ4BMBAPCNSE,Beer Farm: Oriole - Orange Summer Ale 12 oz / 6 pk Cans (BFD),,,$15.69,Fixed,,$10.00,723803636374,,,Yes,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
K0EVTW5F0WHNA,Beer Farm: Ploughshare - Pilsner 12 oz / 6 pk Cans (BFD),,,$14.89,Fixed,,$9.75,744365266953,,,Yes,No,No,,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
R17WVH1NDM6AG,Unilever: Q-tips Cotton Swabs 30 ct pk,,,$2.49,Fixed,,$1.15,305210221277,305210221277,1,No,Yes,No,,,Hygiene Products,,,
H4TAK8AATW954,Frito Lay: Quaker Oat - Instant Maple & Brown Sugar Oatmeal 1.69 oz Cup,,,$1.99,Fixed,,$1.04,030000319581,,3,No,Yes,No,,,Groceries - Cereal,,,
Y0HY67T7RJD4R,Sweet Baby Ray's: Original Barbecue Sauce 28 oz Bottle,,,$5.29,Fixed,,$2.67,013409352311,013409352311,,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
4MYB8VRJXXVMP,Glad: Quarter Freezer Bags  10 ct (DGD),,,$2.69,Fixed,,$1.33,012587788387,,,No,Yes,No,,,Household - General Products,,,
3BCSCR3R6FZRM,Suavitel: Fabric Conditioner Static Reducer - 40 Sheets Box,,,$3.99,Fixed,,$2.19,035000464231,035000464231,,No,Yes,No,,,Household - Cleaning Supplies,,,
EFVVGZ1S9PX52,Frito Lay: Doritos - Ultimate Cheddar Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400755795,,,No,Yes,No,,,Snacks - Chips,,,
8Y95XTY17PPFM,Jolly Rancher: Very Berry Gummies 6.5 oz Bag (CGD),,,$3.49,Fixed,,$1.98,010700557094,,7,Yes,Yes,No,,,Snacks - Candy,,,
DPHAY4YQTRJ9M,Mrs. Freshley's: Chocolate Cupcake 4 oz pk (CGD),,,$2.69,Fixed,,$1.47,072250008204,611665,,Yes,Yes,No,,,Snacks,,,
KJFD8T9TETHXM,Trolli: Sour Bursting Crawlers 4.25 oz Bag (CGD),,,$2.99,Fixed,,$1.38,041420065774,309765,3,No,Yes,No,,,Snacks - Candy,,,
AYDMZ0NVE9TNP,Hat's Off: Red 100's Pk,,,$3.11,Fixed,,$1.50,835196003401,835196003401,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
3G00XB7KHK78J,Pall Mall: Menthol Black 100's Pk (CTD),,,$13.41,Fixed,,$11.97,027200347285,127837,,Yes,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
20335FXFYFCD2,Breyers: Heath English Toffee Ice Cream Pint Tub (GPD),,,$6.99,Fixed,,$4.38,077567091024,105130108,,No,Yes,No,,,Ice Cream Products,,,
Z4503956BGJ30,Frito Lay: Lay's - Kettle Cooked Sea Salt & Cracked Pepper Chips 8 oz Bag,,,$5.09,Fixed,,$3.68,028400372978,,1,No,Yes,No,,,Snacks - Chips,,,
23J26DQB4EYDG,Hat's Off: Blue 100's Pk,,,$3.11,Fixed,,$1.50,835196003432,835196003432,,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
BPZ2WTNCNY96E,Zig-Zag: Ultra Thin Cones 1.25 inch 6 pk (CTD),,,$2.69,Fixed,,$1.56,008660000187,008660000187,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
HWXXMFYWEAAV2,Pall Mall: Orange Box Filter 100's Pk (CTD),,,$13.41,Fixed,,$11.97,02718529,,,Yes,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
T6F503Y3HB2PW,Bayer: Midol Complete 4 Caplets pk (KUD),,,$3.29,Fixed,,$1.47,366715974525,,,Yes,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
BXV85KJ5R9ZWT,Gillette: Shaving Gel 2.5 oz Can (KUD),,,$3.39,Fixed,,$1.99,047400130920,,,Yes,Yes,No,,,Hygiene Products,,,
RVGDN8VZ7SCCP,Gillette: Disposable Shaving Blades 5 pk (KUD),,,$4.69,Fixed,,$2.35,4902430508377,,,Yes,Yes,No,,,Hygiene Products,,,
C1V6Q35HRJ6XG,Chaucer's: Mead 750 ml Bottle (LBD),,,$17.99,Fixed,,$10.58,080600400028,080600400028,,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
TQ7X2V0Z02E0A,Frito Lay: Ruffles - All Dressed Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400753999,,,No,Yes,No,,,Snacks - Chips,,,
EJHSFGCRF29RT,Pearls: Extra Large Pitted Ripe Black 6 oz Can,,,$2.99,Fixed,,$1.24,072999443038,072999443038,,No,Yes,No,,,Groceries - Boxed / Canned,,,
YS3P49A61V46R,Trolli: Sweet Peachie-O's 4.25 oz Bag (CGD),,,$2.99,Fixed,,$1.38,020709002532,381194,1,No,Yes,No,,,Snacks - Candy,,,
SS7EYSH46Q674,Haribo: Mini Rainbow Frogs 5 oz Bag (CGD),,,$2.99,Fixed,,$1.30,042238472747,335992,,Yes,Yes,No,,,Snacks - Candy,,,
0CVRK4DKM6CCY,Mrs. Freshley's: Hershey's Triple Chocolate Cakes 3.5 oz (CGD),,,$3.16,Fixed,,$1.69,072250007672,653402,,Yes,Yes,No,,,Snacks,,,
5MJAW9617MPBP,Mrs. Freshley's: Reese's Peanut Butter Cupcake 4.5 oz (CGD),,,$2.99,Fixed,,$1.69,072250020381,653410,,Yes,Yes,No,,,Snacks,,,
WBKF5Q65PW5J4,Frito Lay: Quaker Oat - Instant Strawberries & Cream Oatmeal 1.51 oz Cup,,,$1.99,Fixed,,$1.04,030000568064,,,No,Yes,No,,,Groceries - Cereal,,,
E599QTXCAKZJR,Monocacy: West Coast IPA 16 oz / 4 pk Cans (MBD),,,$13.99,Fixed,,$9.00,051497106218,,,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
WXCJX4DN587GP,Prairie City : Ooey Goey Butter Cake Original 2oz(CGD),,,$2.69,Fixed,,$1.60,797884305184,635078,,Yes,Yes,No,,,Snacks,,,
M81Z3SKYPYFTP,Kitkat: Duos,,,$1.84,Fixed,,$1.01,034000318735,034000318735,47,No,Yes,No,,,Snacks - Candy,,,
62YM6STGRM878,Wizard: Autum Breeze / Tropical Citrus - Odor Neutralizer & Air Freshener 10 oz Can (DGD),,,$3.39,Fixed,,$1.33,850007395322,854152008489,,No,Yes,No,,,Hygiene Products,,,
98DAP2WW0VXP2,Awesome: Laundry Detergent Rain Fresh Scent 21 Loads 42 oz Jug (DGD),,,$3.99,Fixed,,$1.33,722429420053,,,No,Yes,No,,,Hygiene Products,,,
MWQCNP3ADSND6,Advil: Ibuprofen Tablets 200 mg 24 cnt,,,$8.69,Fixed,,$5.25,305730150200,305730150200,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
CZ9KR1SZKFTEY,Turkey Hill: Ice Cream - Cookies & Cream 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735420003,020735420003,,Yes,Yes,No,,,Ice Cream Products,,,
CZFGF9KKKCZHM,Turkey Hill: Ice Cream - Cookie Dough 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735419984,020735419984,,Yes,Yes,No,,,Ice Cream Products,,,
YBF46JQ0NZB6G,Turkey Hill: Ice Cream - Mint Chocolate Chip 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735420102,020735420102,,Yes,Yes,No,,,Ice Cream Products,,,
6JXFH9F20K9VT,Turkey Hill: Ice Cream - Vanilla & Chocolate 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735419991,,,Yes,Yes,No,,,Ice Cream Products,,,
GJZ4MX37QA4XM,Turkey Hill: Ice Cream - Vanilla Bean 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735420010,020735420010,,Yes,Yes,No,,,Ice Cream Products,,,
7Y1X64032FMPG,Turkey Hill: Ice Cream - Chocolate 16 oz Pint Tub (GPD),,,$3.99,Fixed,,$2.37,020735420041,020735420041,,Yes,Yes,No,,,Ice Cream Products,,,
QWT3SMRT1XVYP,The Good Stuff: Silver - Pipe Tobbaco 6 oz (CTD),,,$7.99,Fixed,,$5.50,894135001281,894135001281,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
DYCWN31YJBRXA,Newport: Menthol Gold 100 Box Pk (CTD),,,$14.83,Fixed,,$13.16,02657211,02657211,,Yes,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
QY6V6VWA91SCY,5-Hour Energy: Blue Raspberry - Extra Strength 1.93 oz Bottle (CGD),,,$3.99,Fixed,,$2.01,719410760014,518480,,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
2GDRT6WGCCQF4,Frito Lay: Doritos - Nacho Cheese Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400325059,,,No,Yes,No,,,Snacks - Chips,,,
5VTQW7TDJ1FTW,Wizard: Laundry Detergent Pod 2.26 oz Bag,,,$2.99,Fixed,,$1.33,850038699987,,,No,Yes,No,,,Household - Cleaning Supplies,,,
5PVPCQTDSFM5R,Monocacy: Harvest Hazy - Hybrid Hazy IPA 16 oz / 4 pk Cans (MBD),,,$13.99,Fixed,,$9.00,783970721969,,,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
QERFY1JYHHJP6,Frito Lay: Lay's - Barbecue Chips 2.625 oz Bag,,,$2.69,Fixed,,$1.88,028400324205,,1,No,Yes,No,,,Snacks - Chips,,,
YEY9W0XG1WV32,Bayer: Asprin 36 Tablets (KUD),,,$8.29,Fixed,,$4.59,312843131057,312843131057,,Yes,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
EA0J5RH5V0G6W,Salute: Birthday Candles 24 Pk Box,,,$1.99,Fixed,,$0.51,024291150138,024291150138,,No,Yes,No,,,Household - General Products,,,
T9G28J6Q7AMZ0,Ricola: Cherry Honey Cough Drops 9 ct pk,,,$1.79,Fixed,,$0.93,036602001022,036602001022,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
WGB49PV71K6ZT,Frito Lay: Fritos - Corn Bar-B-Q Chips 3 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400636414,,2,No,Yes,No,,,Snacks - Chips,,,
XBYZ0Y0NCTBHY,Frito Lay: Fritos - Corn Original Chips 3.5 oz Bag,,,$2.69,Fixed,,$1.88,028400327305,10078200,1,No,Yes,No,,,Snacks - Chips,,,
2F29C0S23JHB6,Frito Lay: Lay's - Kettle Cooked Jalapeno Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400324878,,2,No,Yes,No,,,Snacks - Chips,,,
BGS6F7HJJQSKE,Frito Lay: Cheetos - Puffs Cheese Original 2 5/8 oz Bag,,,$2.69,Fixed,,$1.88,028400742443,12086600,2,No,Yes,No,,,Snacks - Chips,,,
TMDFCJJH7MK4M,Frito Lay: Cracker Jack - The Original Caramel Popcorn 4 1/8 oz Bag,,,$2.69,Fixed,,$1.88,028400172516,07312900,2,No,Yes,No,,,Snacks - Chips,,,
XF6BV7CM3YH1M,Banquet: Meatloaf Meal 8 oz Pk (WGD),,,$2.59,Fixed,,$1.32,031000007430,,,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
ABSBHFP64K9TE,Celeste: Deluxe Pizza 5.9 oz Pk (WGD),,,$2.69,Fixed,,$1.33,019600045809,019600045809,,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
77H07TBHBWAPY,Celeste: Suprema Pizza 5.96 oz Pk (WGD),,,$2.69,Fixed,,$1.33,019600046707,019600046707,,No,Yes,No,,,Frozen Food,,,
D4FZ61H7BKXFW,Corn Meal 32 oz Bag (WGD),,,$3.09,Fixed,,$1.66,010200231005,,,Yes,Yes,No,,,Groceries - Baking,,,
WA572N9SFH3TG,Jimmy Dean: Loaded Potato Breakfast Bowl 7 oz Pk (WGD),,,$5.29,Fixed,,$2.97,077900471810,,,Yes,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
C6C10J53RC8J2,Frito Lay: Funyuns - Onion Flavored Rings 6 oz Bag,,,$5.49,Fixed,,$4.05,028400240185,,2,No,Yes,No,,,,,,
8PWJN7V7VJWMG,The Good Stuff: Gold - Pipe Tobacco 16 oz Bag (CTD),,,$16.99,Fixed,,$11.94,894135001021,894135001021,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
NHS13TA0DPX4C,Starburst: Swirlers Chewy Sticks 2.96 oz Bag (CGD),,,$2.99,Fixed,,$1.75,022000282385,305813,1,Yes,Yes,No,,,Snacks - Candy,,,
HKSESZR1TN76Y,Frito Lay: Smartfood - White Cheddar Popcorn 2 oz Bag,,,$2.69,Fixed,,$1.88,028400331791,10093100,,No,Yes,No,,,Snacks - Chips,,,
YGN0ZBQJP9FJY,JOB: Cones Kings 3 pk (CTD),,,$3.99,Fixed,,$1.99,077170119993,077170119993,,Yes,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
YXH9HM82QJDYE,Starburst: Mini Fav Red 8 oz Bags (CGD),,,$3.79,Fixed,,$2.23,022000135377,305870,1,No,Yes,No,,,Snacks - Candy,,,
XYWY147T73W3C,Sweet Bitch: Moscato 750 ml Bottle (LBD),,,$12.99,Fixed,,$7.33,607054492500,607054492500,,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
F4EPVH3GQYTGR,Dial: Hydrating Hand Soap 7.5 oz Bottle (DGD),,,$2.99,Fixed,,$1.33,017000121581,017000092706,,No,Yes,No,,,Hygiene Products,,,
QVZXSVQP4XYNG,Werther's: Original Hard Candies 5.5 oz Bag (CGD),,,$3.99,Fixed,,$2.30,072799008611,339374,2,No,Yes,No,,,Snacks - Candy,,,
65W73AG99YGZ2,Purina: Fancy Feast - Roasted Beef Flavor Gravy Cat Food 3 oz Can (SGD),,,$1.49,Fixed,,$0.81,050000578474,,,No,Yes,No,,,Pet Products,,,
ERSZMSR1P1TR8,Bic: Disposable Multi-Purpose Lighter 1 cnt (CTD),,,$5.59,Fixed,,$2.92,070330626096,070330626096,,No,Yes,No,,,Household - General Products,,,
KSNKMP1W2RD9W,Misty 100s,,,$11.27,Fixed,,$10.19,02040335,,,No,No,No,,,,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
2TYAAKYQX2RA6,The Good Stuff: Silver - Piped Tobacco 16 oz (CTD),,,$16.99,Fixed,,$11.94,894135001069,894135001069,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
ZPWWNSV5SJKB4,Knitted: Thermax Hat 1 ct (KUD),,,$5.99,Fixed,,$1.67,191554100343,,2,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
7FKKP4G19X29R,Frito Lay: Doritos - Spicy Nacho Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400325080,,,No,Yes,No,,,Snacks - Chips,,,
BR4KND85HGPQG,Frito Lay: Ruffles - Queso Cheese Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400324434,10266500,1,No,Yes,No,,,Snacks - Chips,,,
H94J65VM30Q8R,Weihenstephaner: Original Premium Lager 11.2 Oz/6pk,,,$17.99,Fixed,,$11.43,752245143508,110801,4,No,Yes,No,,,,,,
VWYZTAWRGK3A2,Frito Lay: Doritos - Sweet Spicy Chili Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400325073,11013600,1,No,Yes,No,,,Snacks - Chips,,,
YSRMT64RE0ZGE,Trolli: Sour Brite Crawlers 5 oz Bag (CGD),,,$3.39,Fixed,,$1.46,020709012302,353631,2,No,Yes,No,,,Snacks - Candy,,,
5QYRY2X0Q8KZG,Frito Lay: Fritos - Honey BBQ Corn Twists 3 3/8 oz Bag,,,$2.69,Fixed,,$1.88,028400769174,,,No,Yes,No,,,,,,
0NPCQK6GB1F56,Lighter Holder / Money Clip & Knife 1 pc (KUD),,,$13.99,Fixed,,$3.34,,,1,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,
BFAV5WBTSWJR8,Frito Lay: Lay's - Salt & Vinegar Chips 2 5/8 oz Bag,,,$2.69,Fixed,,$1.88,028400323857,,3,No,Yes,No,,,Snacks - Chips,,,
EH74XCTKP9W0A,Trident: Cinnamon Gum 14 ct pk (CGD),,,$1.89,Fixed,,$0.99,012546011471,397422,,No,Yes,No,,,Hygiene Products,,,
368VXKD8ZYP1G,Greenbrier: Surefresh Ziplock Freezer Quart Bags (DGD),,,$2.99,Fixed,,$1.33,195464229606,,15,No,Yes,No,,,Household - General Products,,,
MXEY6QDJMWQET,Popsicle: Jolly Rancher Ice Cream 3 oz Bar (GPD),,,$2.39,Fixed,,$1.30,077567003720,,,No,Yes,No,,,Ice Cream Products,,,
B12SVPFZ5HVAA,Dewey: Sun Camp West Coast IPA 12 oz Can (OBD),,,$13.99,Fixed,,$8.50,197644666584,,5,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
92HD9M86FVFEJ,https://q.a4.vc/9bm75fPDgj,,,$0.00,Fixed,,$0.00,,,,No,Yes,No,,,,,,
7NZFFYYQMFY1G,"Frito Lay: Baken-Ets Chicharrones Fried Pork Skins ,Hot N Spicy 4 oz Bag",,,$2.99,Fixed,,$2.20,028400705639,70563,,No,Yes,No,,,Snacks - Chips,,,
WQH79AMYEMKSM,VIP: Rhino 400K - 2 caps pk (KUD),,,$10.99,Fixed,,$2.99,700729232842,700729232842,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
MXT3QH1QBFH2J,Frito Lay: Rold Gold - Pretzel Original Thins 3 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400360999,,,No,Yes,No,,,Snacks,,,
YJSABAVCCW0KM,Newport: Menthol Smooth Select Box 100's Pk (CTD),,,$16.89,Fixed,,$15.15,02666811,02666811,11,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
3HCEWNNAAKR7Y,Newport: Menthol Soft 100 PK (CTD),,,$16.89,Fixed,,$15.01,02657716,,,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
4T785716RH0C2,Newport: Platinum Smooth Menthol 100's Pk (CTD),,,$16.89,Fixed,,$14.98,026100016222,026100016222,,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
PF44YNSMH5E4R,Vicks: DayQuil Cold & Flu 4 oz Bottle (CGD),,,$9.69,Fixed,,$4.99,323900045132,520916,,No,Yes,No,,,Medicine / Vitamins,,,
F3ZND74K87S42,Vicks: NyQuil Cold & Flu 4 oz Bottle (CGD),,,$9.69,Fixed,,$4.99,323900045149,520924,,No,Yes,No,,,Medicine / Vitamins,,,
SGGTVG88V2WVR,Milk Bar: Birthday Cake Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575060108,500012,,Yes,Yes,No,,,Ice Cream Products,,,
A6KGFTGA5HPQP,Milk Bar: Cereal Milk Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575060405,,,Yes,Yes,No,,,Ice Cream Products,,,
F69Z6CYP7JNJM,Milk Bar: Chocolate Mint Cookies N Cream Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575061006,500018,,Yes,Yes,No,,,Ice Cream Products,,,
VHZP8P23CX3PR,Milk Bar: Cornflake Chocolate Chip Marshmallow Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575060306,500011,,Yes,Yes,No,,,Ice Cream Products,,,
PZ2BVQD4BQFNP,Milk Bar: Frozen Custard Peanut Butter Chocolate Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575060900,500016,,Yes,Yes,No,,,Ice Cream Products,,,
E9MRGFJ3C1VRT,Milk Bar: Pie Ice Cream 14 oz Tub (RFD),,,$7.29,Fixed,,$4.39,194575060207,500013,,Yes,Yes,No,,,Ice Cream Products,,,
DJVRPZGEVZY30,Marlboro: Menthol Silver Box Regular Pk (CTD),,,$15.49,Fixed,,$12.78,02848129,,20,No,No,No,,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
Y9P3002709SCP,Nightingale: Mango Lemonade Ice Cream Sandwich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507207,609170,,No,Yes,No,,,Ice Cream Products,,,
K2SBGGFWQX67J,Frito Lay: Lay's - Sour Cream & Onion Chips 2.625 oz Bag,,,$2.69,Fixed,,$1.88,028400324212,10056500,2,No,Yes,No,,,Snacks - Chips,,,
TV8AA83ES980Y,Simply Nature: Organic Ground Turmeric 2.3 oz Bottle (ALD),,,$3.99,Fixed,,$1.99,4099100186376,,,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
HMXYRNHXBAPW2,Jimmy Dean: Steak & Eggs Breakfast Bowl 7 oz Pk (WGD),,,$5.29,Fixed,,$3.15,077900491849,077900491849,,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
FF7HVPQBYFYVW,Nestle: Hotpockets - Chicken Bacon Ranch 8.5 oz Pk (WGD),,,$5.59,Fixed,,$2.98,043695056303,,,No,Yes,No,,,,,,
P4NAHE0E0STBJ,Nestle: Hotpockets - Ham & Cheddar 9oz Pk (WGD),,,$5.59,Fixed,,$2.69,043695056327,,,No,Yes,No,,,Frozen Food,,,
4P6HVASZCFGH8,Nestle: Hotpockets - Pepperoni Pizza 9 oz Pk (WGD),,,$5.59,Fixed,,$2.98,043695056310,,,No,Yes,No,,,Frozen Food,,,
K3H742FVWYVE0,L&M: Menthol Box 100's Pk (CTD),,,$12.99,Fixed,,$10.12,028200310422,028200310422,,No,No,No,,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
Z4Y6FQBW3S70E,Rolaids: Assorted Fruit Antacid - Extra Strength 10 ct Roll,,,$1.79,Fixed,,$0.65,041167100240,041167100240,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
JMYF03Q01BDFT,The Good Stuff: Red - Pipe Tobacco 16 oz (CTD),,,$16.99,Fixed,,$11.94,894135001014,894135001014,,No,No,No,,,Tobacco - OTP,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
1G57HB1BRAVMW,Lion & Dove: Chardonnay - Kosher Wine 750 ml Bottle (DWD),,,$13.49,Fixed,,$7.99,860001031904,,4,No,No,No,,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
XANN7F7CA40WW,12 oz Coffee - Cappuccino,,,$1.89,Fixed,,$1.00,,,,Yes,Yes,No,,,Quick Items,,,
1RSYWRC3XJ7QP,Pro Silk: 2 in 1 - Shampoo & Conditioner 32 oz Bottle (DGD),,,$3.99,Fixed,,$1.33,875010001763,,,No,Yes,No,,,Hygiene Products,,,
1DGGBXWE6QZAE,Nightingale: Gingerbread Caramel Ice Cream Sandwich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507306,609173,,No,Yes,No,,,Ice Cream Products,,,
PBCGG0DG2349W,"The New Primal: Spicy Beef Stick, Grass-Fed 1 oz pk (RFD)",,,$2.69,Fixed,,$1.58,852675006036,171202,,No,Yes,No,,,Meats & Poultry,,,
20VA3GZAYJJB2,First State: Triangle Theory - Lager 12 oz / 6 pk Cans (OBD),,,$14.69,Fixed,,$9.25,196852679454,,6,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
XBJJGZ52RWFK2,Reggano: Fettuccine Pasta 32 oz Box (ALD),,,$3.89,Fixed,,$1.89,4099100298543,,2,No,Yes,No,,,Groceries - Boxed / Canned,,,
DCX7YG85G1AJ8,Liquid I V: Hydration Multiplier,,,$0.75,Fixed,,$0.60,850021474805,850021474805,,No,Yes,No,,,Drinks - Juice,,,
HQ244HF9ERJXC,Teapigs: Tea Chamomile Flowers 15 ct Box (RFD),,,$10.99,Fixed,,$6.79,814910010130,,2,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
6XDTJ8VAASG88,Hostess: Birthday Cupcakes 3.27 oz pk (CGD),,,$2.69,Fixed,,$1.49,888109012106,651612,5,No,Yes,No,,,Snacks,,,
PPFRAR95TW7N2,Gift card,,,,Variable,,,CLOVER_GIFT_CARD,,,No,No,Yes,,,,,,
PF474YBCJ6TKA,Greenbrier: Party Pack Paper Napkins Yellow/Grey 30 ct Pk (DGD),,,$2.99,Fixed,,$1.33,195464202814,195464233818,4,No,Yes,No,,,Household - General Products,,,
7HZ0H09PPCBFR,Greenbrier: Party Paper Plates 7 in / 30 ct Pk (DGD),,,$2.99,Fixed,,$1.33,195464233887,,,No,Yes,No,,,Household - General Products,,,
3ZJ8FYCJCSDA6,Aleve: Naproxen Sodium Tablets 220 mg 24 cnt Box,,,$8.29,Fixed,,$4.95,025866591981,025866591998,,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
FBBW035S7CTXG,Tuscan Garden: Spanish Manzanilla Stuffed Olives 5.75 oz Bottle (ALD),,,$3.49,Fixed,,$1.59,4099100091380,,,No,Yes,No,,,Groceries,,,
XAZGCQPR7TPQY,Jolly Rancher: Original Gummies 7 oz Bag (CGD),,,$3.49,Fixed,,$1.98,010700702623,,,Yes,Yes,No,,,Snacks - Candy,,,
MTTYRWRN1AC7C,Calyso: Tea & Lemonade - Half & Half 16 oz Bottle (SSD),,,$2.89,Fixed,,$1.53,079581186007,,,No,Yes,No,,,Drinks - Juice,,,
